enterprise_id,industry,city,district,registered_capital,employees,premises_number,date_out_abnormal,date_in_abnormal,cacellation_reason,is_real_premise,frezon_holdings,total_assets,total_liabilities,total_tax,total_debt,sub_enterprises_number,complaints_number_monthly,conciliation_number,complaints_number,judical_auction_amount,is_executee,industry_index,fraud_score,is_financial_black_list
2463,信息传输业*,秦皇岛市,抚宁区,91000000,2151,1,2017-05-02 00:00:00,2015-10-02 00:00:00,4,1,0.0,103280867,22633436,2120778,1972695,1,1,2,6,0,0,1418,99,0
2464,邮政业,石家庄市,高邑县,54000000,94,1,,,4,1,15660000.0,64572491,0,6554458,0,2,4,8,12,0,1,1203,75,0
2465,餐饮业,张家口市,万全区,33000000,5949,1,,,4,1,0.0,28280999,0,2916208,0,1,0,0,0,0,0,1032,44,0
2466,建筑业,张家口市,赤城县,9000000,1108,1,2018-10-03 00:00:00,2016-01-05 00:00:00,1,1,0.0,8108759,1047608,656,86715,0,3,11,15,0,1,1237,8,1
2467,物业管理,秦皇岛市,山海关区,2000000,679,1,,,3,0,0.0,1985435,919282,276580,19965,7,3,16,18,0,0,1193,71,1
2468,租赁和商务服务业,张家口市,下花园区,11000000,8501,1,,,0,1,0.0,12895808,0,2299554,0,3,0,0,0,0,0,1019,16,1
2469,住宿业,衡水市,深州市,7000000,3784,1,,,2,1,0.0,6861944,0,534987,0,1,6,9,18,0,1,1299,22,0
2470,租赁和商务服务业,衡水市,饶阳县,87000000,2802,1,,,3,0,0.0,85511491,41188946,4802105,1982662,5,0,0,0,0,1,1188,48,1
2471,房地产开发经营,邢台市,任县,32000000,3533,1,,,1,1,18880000.0,37641074,12693042,8967223,33738,0,8,20,48,0,1,1105,88,1
2472,物业管理,沧州市,运河区,4000000,180,1,2018-09-27 00:00:00,2016-06-25 00:00:00,1,0,0.0,3791132,0,371185,0,0,5,3,40,0,1,1260,8,0
2473,房地产开发经营,廊坊市,大厂回族自治县,78000000,8771,1,,,0,1,0.0,73899125,800331,6827947,14753,1,8,1,8,12656917,1,1453,96,1
2474,交通运输业*,廊坊市,永清县,51000000,2261,1,2019-06-10 00:00:00,2015-03-06 00:00:00,4,1,6120000.0,55788623,0,8717307,0,0,1,2,4,14159079,0,1384,98,0
2475,物业管理,承德市,双滦区,98000000,3893,1,,,4,0,0.0,83107451,0,16676495,0,2,1,5,9,0,1,1344,42,0
2476,零售业,邯郸市,磁县,67000000,7145,1,,,2,1,0.0,72585825,23853491,12217402,215705,5,0,0,0,0,1,1392,7,1
2477,工业*,廊坊市,香河县,41000000,9082,1,,,3,0,9430000.0,35088938,0,611405,0,4,0,0,0,0,0,1387,26,1
2478,工业*,邯郸市,肥乡区,44000000,4264,19,,,1,0,0.0,43556207,0,7866741,0,9,1,2,4,0,0,1057,77,1
2479,租赁和商务服务业,保定市,博野县,60000000,7944,1,,,3,1,0.0,66126896,5536817,2287494,484490,0,0,0,0,0,0,1055,64,0
2480,批发业,承德市,双桥区,46000000,5727,1,,,4,1,0.0,41741715,0,112752,0,9,0,0,0,0,0,1440,50,0
2481,仓储业,秦皇岛市,山海关区,82000000,5025,11,,,2,0,0.0,89099127,0,1007977,0,1,0,0,0,35753636,1,1032,45,0
2482,仓储业,张家口市,康保县,97000000,2987,1,,,3,1,0.0,106334839,0,19542207,0,2,3,6,12,0,0,1275,85,0
2483,房地产开发经营,石家庄市,无极县,21000000,3493,1,,,1,1,0.0,17294589,7924608,700139,630211,9,0,0,0,0,0,1329,86,1
2484,邮政业,张家口市,涿鹿县,21000000,9186,1,,,1,1,0.0,19420705,0,3798238,0,0,0,0,0,0,1,1462,81,1
2485,仓储业,沧州市,青县,44000000,3040,1,,,3,1,0.0,35486122,0,3524499,0,0,7,5,56,0,0,1428,45,0
2486,建筑业,邢台市,临城县,59000000,2510,1,,,4,0,0.0,50942928,0,9799115,0,6,1,3,4,5222844,0,1459,72,1
2487,零售业,沧州市,青县,36000000,4147,1,2018-07-15 00:00:00,2017-03-22 00:00:00,3,1,0.0,36778947,0,8393106,0,7,1,0,1,0,0,1230,75,0
2488,农、林、牧、渔业,石家庄市,平山县,19000000,3859,1,,,4,1,0.0,22673929,2925717,1551558,233505,4,1,1,3,0,1,1243,86,1
2489,租赁和商务服务业,承德市,双桥区,800000,2622,1,,,1,1,0.0,662482,0,59263,0,0,0,0,0,0,0,1026,83,0
2490,批发业,唐山市,迁西县,29000000,5571,1,,,1,0,4640000.0,33493754,0,3859107,0,1,0,0,0,0,1,1388,35,1
2491,其他未列明行业*,沧州市,盐山县,1000000,617,7,,,1,1,0.0,1089388,3911,267371,349,2,1,0,1,0,0,1016,51,1
2492,餐饮业,邯郸市,武安市,19000000,2598,1,,,3,1,0.0,21921703,3809067,1543182,4070,0,1,6,7,2780657,0,1462,38,1
2493,餐饮业,石家庄市,栾城区,60000000,3764,1,,,3,0,0.0,59837251,11561337,6842601,741853,0,1,1,3,0,1,1273,100,0
2494,工业*,邢台市,内丘县,81000000,8221,1,,,1,1,0.0,80357396,0,7961878,0,8,0,0,0,0,0,1095,85,0
2495,物业管理,保定市,竞秀区,74000000,3212,1,,,2,1,0.0,74004925,743349,4421360,49928,0,4,17,36,19972142,0,1304,33,0
2496,工业*,秦皇岛市,北戴河区,71000000,2922,1,,,0,1,0.0,62169114,0,9038011,0,9,2,17,24,0,1,1058,16,0
2497,餐饮业,承德市,平泉市,54000000,718,1,,,2,0,0.0,58902726,7488451,4832908,59930,0,5,22,30,22415726,0,1389,38,1
2498,租赁和商务服务业,石家庄市,平山县,28000000,9885,17,,,2,1,0.0,24527837,3504077,4796716,260051,1,1,2,5,0,0,1218,32,1
2499,房地产开发经营,邢台市,内丘县,51000000,2608,1,2016-11-15 00:00:00,2015-08-18 00:00:00,1,0,0.0,41433745,9605900,8238013,230115,1,4,41,44,0,0,1060,71,1
2500,邮政业,承德市,围场满族蒙古族自治县,71000000,8812,10,,,0,1,0.0,58474412,0,11431208,0,8,0,0,0,0,0,1394,43,1
2501,住宿业,邢台市,清河县,81000000,5965,1,2014-11-24 00:00:00,2014-09-03 00:00:00,4,0,0.0,97061292,0,5896995,0,0,0,0,0,0,1,1236,99,1
2502,租赁和商务服务业,秦皇岛市,抚宁区,48000000,6903,1,,,1,1,0.0,46317745,0,6069064,0,4,0,0,0,0,0,1061,62,0
2503,房地产开发经营,石家庄市,鹿泉区,77000000,1341,1,2018-09-24 00:00:00,2017-03-04 00:00:00,4,1,0.0,63828530,0,15062778,0,6,3,8,9,24033199,1,1346,100,0
2504,租赁和商务服务业,张家口市,下花园区,97000000,4725,16,,,2,1,20370000.0,112405085,267174,959894,7142,1,1,0,3,0,0,1258,20,0
2505,租赁和商务服务业,保定市,徐水区,96000000,5121,1,2019-02-18 00:00:00,2017-07-06 00:00:00,1,1,0.0,97268919,0,17175318,0,4,4,10,32,44175877,1,1291,72,1
2506,交通运输业*,唐山市,迁西县,16000000,2110,1,2017-03-27 00:00:00,2014-09-11 00:00:00,3,0,0.0,13157389,0,1167750,0,7,0,0,0,0,0,1471,36,0
2507,房地产开发经营,邯郸市,肥乡区,87000000,9702,5,2019-01-31 00:00:00,2014-08-08 00:00:00,1,0,5220000.0,69914271,13370431,2676911,1283960,0,0,0,0,0,0,1124,6,0
2508,邮政业,廊坊市,广阳区,64000000,2455,17,,,4,0,0.0,60858969,28581366,13002304,439948,0,5,1,5,26516142,0,1170,52,1
2509,租赁和商务服务业,秦皇岛市,抚宁区,70000000,9758,1,,,2,1,32900000.0,70319307,0,1626057,0,1,5,14,45,0,0,1139,21,1
2510,信息传输业*,秦皇岛市,昌黎县,53000000,3977,1,,,0,1,0.0,52559366,10524672,4209908,146108,1,2,3,20,0,0,1441,91,1
2511,信息传输业*,张家口市,康保县,20000000,9222,1,,,0,0,0.0,22960555,0,721729,0,6,1,5,6,0,1,1206,16,0
2512,交通运输业*,秦皇岛市,青龙满族自治县,13000000,3184,19,,,4,0,0.0,15273510,0,3491857,0,1,0,0,0,0,0,1044,5,0
2513,农、林、牧、渔业,衡水市,景县,98000000,114,1,,2016-09-26 00:00:00,0,1,0.0,87916797,0,1106990,0,1,4,24,36,0,0,1004,77,0
2514,建筑业,秦皇岛市,青龙满族自治县,62000000,7697,1,2019-01-11 00:00:00,2017-12-16 00:00:00,0,0,0.0,61453096,20756049,6343816,726839,9,6,51,60,20159425,0,1039,72,1
2515,租赁和商务服务业,沧州市,河间市,94000000,520,1,,,4,1,85540000.0,87289599,0,7896911,0,6,1,0,2,0,1,1316,64,0
2516,工业*,廊坊市,大厂回族自治县,69000000,2144,1,,,4,0,0.0,58384705,0,11917854,0,10,6,27,30,0,1,1437,37,1
2517,批发业,邢台市,新河县,55000000,6492,1,,,0,1,0.0,61158902,24331066,9672927,1457904,0,0,0,0,0,0,1214,56,0
2518,邮政业,邯郸市,复兴区,35000000,9168,1,,,3,1,0.0,30751350,6938342,5753057,15238,7,2,2,20,0,1,1331,66,1
2519,仓储业,石家庄市,井陉县,95000000,9127,1,2017-05-11 00:00:00,2014-11-29 00:00:00,3,0,0.0,79071161,0,8302498,0,1,0,0,0,0,1,1150,95,1
2520,农、林、牧、渔业,石家庄市,井陉矿区,97000000,9060,1,,,3,0,0.0,94110113,0,10402957,0,6,3,10,18,42162506,1,1346,84,1
2521,农、林、牧、渔业,张家口市,蔚县,44000000,2612,1,,,4,0,0.0,37246905,0,3236805,0,0,0,0,0,0,1,1111,5,1
2522,零售业,衡水市,饶阳县,94000000,5765,1,2018-02-09 00:00:00,2017-03-19 00:00:00,0,1,0.0,101563360,15907673,1487421,1554409,10,2,6,12,0,1,1355,69,0
2523,信息传输业*,沧州市,任丘市,22000000,379,1,,,4,0,0.0,18178147,0,2077012,0,2,1,1,2,0,1,1441,53,0
2524,其他未列明行业*,衡水市,冀州区,17000000,4544,1,2017-08-06 00:00:00,2015-03-08 00:00:00,4,1,0.0,16219295,0,483899,0,2,6,4,6,0,1,1107,43,1
2525,餐饮业,石家庄市,赞皇县,31000000,3562,1,,,0,0,4340000.0,26261476,1837213,3192407,18901,1,3,0,3,0,0,1025,77,1
2526,软件和信息技术服务业,邢台市,沙河市,55000000,8842,1,,,3,1,0.0,47640533,0,9122836,0,0,4,4,24,19833216,1,1132,72,1
2527,其他未列明行业*,秦皇岛市,海港区,60000000,6967,1,,,3,0,0.0,62942373,21541928,6104969,636479,9,2,2,12,10410108,1,1247,8,1
2528,农、林、牧、渔业,衡水市,景县,47000000,8393,1,,,1,0,0.0,49289534,23725918,3168720,1243704,6,0,0,0,0,1,1346,31,0
2529,零售业,廊坊市,广阳区,2000000,7970,1,,,0,0,0.0,2057392,85757,312047,5441,6,0,0,0,0,1,1415,3,1
2530,信息传输业*,邯郸市,魏县,21000000,2899,1,,,0,0,0.0,21200889,0,3286418,0,9,1,1,3,0,0,1227,39,1
2531,餐饮业,承德市,承德县,97000000,4091,7,2016-05-27 00:00:00,2015-02-08 00:00:00,3,1,0.0,89593787,0,3114182,0,8,9,12,27,0,1,1108,81,0
2532,物业管理,承德市,宽城满族自治县,10000000,9322,1,,,2,0,0.0,11127029,3596310,1692707,291234,0,3,18,33,5482342,1,1082,24,1
2533,零售业,秦皇岛市,青龙满族自治县,27000000,9079,1,,,1,1,0.0,21626190,7261150,4710022,475621,9,0,0,0,5643863,1,1281,4,0
2534,餐饮业,秦皇岛市,北戴河区,1000000,4616,1,,,0,1,0.0,838860,0,136298,0,1,0,0,0,381640,1,1375,86,1
2535,邮政业,承德市,丰宁满族自治县,59000000,6647,17,2017-04-10 00:00:00,2014-08-01 00:00:00,4,0,0.0,47994980,0,5128276,0,0,0,0,0,13732382,0,1009,19,1
2536,租赁和商务服务业,邢台市,广宗县,66000000,3375,1,,,1,0,0.0,72556232,0,1396307,0,1,0,0,0,0,0,1358,53,1
2537,其他未列明行业*,廊坊市,大城县,19000000,1436,1,,,4,1,0.0,18894142,0,2846767,0,9,0,0,0,7801538,1,1375,83,0
2538,批发业,唐山市,迁安市,35000000,798,1,,,1,1,9100000.0,40985266,0,270134,0,1,5,15,35,0,1,1490,97,1
2539,批发业,保定市,涞源县,68000000,2086,1,,,3,1,0.0,64693883,0,4228674,0,4,6,46,72,0,1,1119,83,0
2540,农、林、牧、渔业,张家口市,张北县,50000000,9723,1,,2015-04-10 00:00:00,0,0,0.0,54624236,0,4939479,0,4,0,0,0,0,1,1398,52,1
2541,其他未列明行业*,张家口市,桥东区,18000000,9708,1,,,1,1,0.0,15455276,0,3110114,0,0,8,39,40,5483607,0,1209,16,1
2542,其他未列明行业*,石家庄市,晋州市,95000000,8390,1,,,2,0,0.0,99952661,25441144,8156733,2333277,0,4,7,12,43671373,0,1099,23,0
2543,餐饮业,廊坊市,霸州市,54000000,642,10,,,4,1,0.0,55867558,0,13129703,0,1,0,0,0,0,0,1433,14,1
2544,信息传输业*,张家口市,康保县,22000000,7217,5,,,1,0,12760000.0,21015285,309358,5163373,3183,4,1,4,6,0,1,1335,25,1
2545,零售业,石家庄市,井陉矿区,76000000,6659,1,2017-03-17 00:00:00,2016-10-11 00:00:00,3,1,0.0,64426118,2820540,2687178,117500,0,2,4,8,0,1,1357,53,0
2546,交通运输业*,承德市,承德县,69000000,2655,3,,2017-05-30 00:00:00,2,1,0.0,55529352,17906064,10553915,1735983,0,2,8,14,0,0,1203,70,0
2547,交通运输业*,承德市,平泉市,34000000,2946,18,,,3,0,0.0,35681541,15523273,1846279,570325,10,0,0,0,7924991,0,1257,53,0
2548,建筑业,承德市,宽城满族自治县,51000000,7928,1,,,2,0,0.0,46075016,0,5213397,0,0,5,12,45,7823238,1,1013,83,0
2549,仓储业,唐山市,迁西县,48000000,7600,10,,,2,0,0.0,56248860,15922384,6294430,423536,2,0,0,0,0,0,1044,0,1
2550,邮政业,衡水市,武强县,88000000,4098,13,,,2,0,0.0,94437180,0,2367517,0,10,3,2,3,35682312,0,1374,22,1
2551,其他未列明行业*,衡水市,景县,83000000,7710,1,,,3,1,0.0,90033477,0,7199850,0,1,5,1,10,0,1,1473,16,1
2552,交通运输业*,张家口市,蔚县,95000000,7484,1,,,4,1,0.0,103109160,0,25428493,0,2,0,0,0,0,1,1179,82,1
2553,农、林、牧、渔业,唐山市,开平区,22000000,7576,7,,,1,0,0.0,21369725,8657768,3654696,34211,9,2,11,18,0,0,1183,74,1
2554,租赁和商务服务业,秦皇岛市,青龙满族自治县,88000000,8604,1,,,1,1,0.0,89402571,31593587,9163156,1574805,2,0,0,0,0,0,1246,67,1
2555,房地产开发经营,唐山市,遵化市,66000000,1365,1,2016-03-16 00:00:00,2015-08-19 00:00:00,4,0,0.0,57124622,7203100,6678642,179421,1,0,0,0,0,0,1310,33,1
2556,交通运输业*,张家口市,崇礼区,36000000,9536,1,,2018-06-09 00:00:00,0,1,0.0,43134591,1997948,964413,168018,0,5,51,60,0,0,1133,99,0
2557,农、林、牧、渔业,衡水市,武强县,13000000,5080,8,,,3,0,0.0,14297991,0,2834854,0,0,9,18,72,0,1,1164,50,1
2558,工业*,承德市,围场满族蒙古族自治县,5000000,3579,1,,,4,1,0.0,5876006,0,305840,0,2,1,0,1,0,1,1029,80,0
2559,零售业,邢台市,沙河市,32000000,2270,1,2015-10-13 00:00:00,2015-05-15 00:00:00,3,0,0.0,38161344,0,6333911,0,1,0,0,0,5257423,1,1123,82,1
2560,餐饮业,邯郸市,复兴区,96000000,9448,1,,,3,0,0.0,98077231,0,6854791,0,7,1,2,12,32717805,0,1124,81,1
2561,房地产开发经营,唐山市,玉田县,96000000,1474,1,2018-05-12 00:00:00,2014-11-13 00:00:00,2,0,66240000.0,102482059,0,6329400,0,10,4,22,32,0,1,1404,17,1
2562,软件和信息技术服务业,邯郸市,广平县,66000000,9104,15,,,0,1,0.0,65581079,22436291,16302295,2177794,5,0,0,0,0,0,1159,30,1
2563,软件和信息技术服务业,沧州市,孟村回族自治县,24000000,5304,1,,,0,1,0.0,28240824,0,2872489,0,0,1,2,12,0,1,1209,32,1
2564,餐饮业,邢台市,巨鹿县,89000000,1556,1,2014-08-18 00:00:00,2014-05-20 00:00:00,3,1,15130000.0,95798397,0,14217364,0,0,0,0,0,33287374,1,1408,30,0
2565,物业管理,沧州市,黄骅市,88000000,3294,12,,,2,0,0.0,95552960,0,22674099,0,0,0,0,0,0,1,1395,88,1
2566,房地产开发经营,秦皇岛市,山海关区,68000000,7688,7,,,0,1,0.0,60083545,3423263,10987148,199093,0,2,8,10,0,1,1383,99,1
2567,批发业,张家口市,蔚县,81000000,8398,1,,,3,0,0.0,96597991,0,13569304,0,8,0,0,0,0,1,1460,56,0
2568,住宿业,唐山市,曹妃甸区,56000000,8135,1,,,2,1,0.0,63631156,21081219,8520886,173645,1,0,0,0,0,0,1088,29,0
2569,仓储业,邯郸市,丛台区,88000000,130,9,,,2,0,12320000.0,88063119,13088258,18878392,537715,9,0,0,0,0,1,1431,16,0
2570,房地产开发经营,衡水市,阜城县,86000000,5836,1,,,0,1,0.0,81404008,30210643,11176322,2519592,1,0,0,0,0,1,1380,13,1
2571,零售业,张家口市,怀来县,40000000,7938,5,,,3,0,0.0,32149833,8640775,1982942,732972,1,5,21,25,0,0,1426,50,1
2572,其他未列明行业*,邢台市,任县,80000000,7392,1,,,2,0,0.0,69021305,6797845,229627,465158,1,5,6,20,26343878,1,1149,61,0
2573,住宿业,承德市,丰宁满族自治县,36000000,8114,1,,,0,0,0.0,33628723,13789221,5688792,886831,4,0,0,0,0,0,1134,67,1
2574,农、林、牧、渔业,邯郸市,丛台区,47000000,2394,1,2018-01-16 00:00:00,2017-10-26 00:00:00,1,0,43240000.0,51942021,4340021,3315456,385965,0,2,10,22,21114081,0,1451,78,0
2575,零售业,衡水市,故城县,52000000,5001,1,,,2,0,0.0,41686500,16533210,10389294,1217947,8,0,0,0,0,0,1193,30,1
2576,仓储业,廊坊市,大城县,80000000,1696,1,,,3,0,0.0,85730801,0,790563,0,5,5,10,25,0,1,1046,88,1
2577,餐饮业,张家口市,怀安县,76000000,7582,1,2019-03-11 00:00:00,2014-04-16 00:00:00,1,1,0.0,66162793,0,10541720,0,0,1,10,12,0,0,1278,31,1
2578,批发业,廊坊市,大厂回族自治县,66000000,6576,1,,,3,0,0.0,54119194,0,7653836,0,6,3,20,27,0,1,1430,41,0
2579,物业管理,承德市,承德县,83000000,2168,1,2016-11-03 00:00:00,2016-04-30 00:00:00,3,0,0.0,91820981,0,15817569,0,0,1,1,5,0,0,1405,7,1
2580,仓储业,唐山市,迁安市,32000000,7659,1,,,0,0,0.0,26750956,0,2316800,0,3,7,70,84,0,1,1176,35,0
2581,批发业,邢台市,威县,13000000,8000,1,2017-10-15 00:00:00,2017-06-20 00:00:00,1,0,0.0,11167431,3946689,865249,22265,0,0,0,0,0,1,1103,72,0
2582,其他未列明行业*,廊坊市,永清县,51000000,4709,1,,,1,1,0.0,41718655,0,5999594,0,7,5,12,25,19066342,0,1327,31,1
2583,软件和信息技术服务业,石家庄市,井陉县,45000000,4940,1,,,0,1,0.0,39975732,12199727,8628718,510185,6,0,0,0,0,1,1423,46,1
2584,建筑业,衡水市,故城县,55000000,2498,1,2015-11-17 00:00:00,2015-06-28 00:00:00,3,1,0.0,53866619,14845852,5941097,1048732,7,3,2,3,0,0,1166,18,0
2585,邮政业,保定市,博野县,29000000,4546,1,2018-12-03 00:00:00,2014-12-14 00:00:00,2,1,0.0,27509643,0,2911285,0,5,0,0,0,0,0,1259,28,0
2586,房地产开发经营,唐山市,古冶区,64000000,9050,1,,,2,0,0.0,52554709,0,8853693,0,7,4,1,12,0,1,1157,94,1
2587,房地产开发经营,衡水市,枣强县,93000000,8758,1,2018-06-16 00:00:00,2016-11-16 00:00:00,0,1,0.0,84169972,0,7660613,0,1,0,0,0,0,1,1339,84,1
2588,软件和信息技术服务业,秦皇岛市,北戴河区,50000000,9369,1,,,2,0,0.0,51180750,16519495,3002686,603879,2,0,0,0,8822107,1,1270,81,1
2589,批发业,唐山市,路北区,36000000,4008,1,,,4,0,0.0,30535048,14115592,5612881,833325,8,3,7,9,0,0,1071,59,1
2590,工业*,唐山市,丰南区,50000000,9750,1,,,4,0,0.0,48895728,0,3807075,0,4,9,8,36,11104899,1,1258,24,1
2591,批发业,邯郸市,武安市,56000000,6884,1,,,3,1,0.0,45089460,18607774,6778427,82337,5,0,0,0,0,0,1449,72,1
2592,其他未列明行业*,邯郸市,肥乡区,99000000,3083,12,,,2,0,0.0,85417231,0,19738828,0,2,2,20,24,0,0,1141,72,0
2593,零售业,保定市,莲池区,47000000,2196,1,2018-12-18 00:00:00,2016-06-19 00:00:00,3,0,0.0,55446913,23163617,5623928,1570249,1,0,0,0,0,1,1023,14,1
2594,住宿业,石家庄市,高邑县,79000000,4896,1,,,1,0,0.0,78504645,30056632,18493774,898937,1,5,24,25,0,1,1218,60,0
2595,邮政业,衡水市,桃城区,86000000,8163,1,,,1,1,24080000.0,86529229,27316260,21165518,1989129,1,0,0,0,35108143,0,1156,48,1
2596,农、林、牧、渔业,邢台市,广宗县,19000000,7144,1,,,4,0,0.0,17579098,0,1165187,0,8,0,0,0,0,0,1273,31,0
2597,房地产开发经营,张家口市,宣化区,89000000,8320,17,,,2,0,27590000.0,85314393,26352291,9878634,1262975,1,0,0,0,0,0,1399,78,1
2598,住宿业,唐山市,滦州市,1000000,1550,1,,,2,1,350000.0,1180520,0,270827,0,0,4,27,32,0,0,1122,34,0
2599,物业管理,保定市,满城区,88000000,5764,19,2018-10-24 00:00:00,2016-05-31 00:00:00,4,1,24640000.0,83749412,0,5820633,0,4,4,7,28,0,1,1355,73,1
2600,租赁和商务服务业,廊坊市,霸州市,17000000,3717,1,2017-03-05 00:00:00,2014-04-18 00:00:00,0,0,0.0,17572587,3559311,3763327,123724,1,0,0,0,0,1,1199,44,1
2601,软件和信息技术服务业,保定市,涞源县,70000000,5647,15,,,1,0,23800000.0,75593482,0,13102027,0,6,1,9,11,15317644,0,1114,70,1
2602,房地产开发经营,邢台市,平乡县,82000000,7537,1,,,3,0,0.0,76785467,11966402,11574459,301943,4,3,15,21,0,1,1345,79,1
2603,其他未列明行业*,秦皇岛市,青龙满族自治县,97000000,8581,1,2015-02-07 00:00:00,2014-08-20 00:00:00,0,1,0.0,106757543,30669472,3123420,2275238,1,0,0,0,52893714,0,1401,60,0
2604,信息传输业*,保定市,定州市,54000000,964,1,,,2,0,49140000.0,58685937,0,13591930,0,1,1,0,1,0,1,1175,34,0
2605,房地产开发经营,秦皇岛市,青龙满族自治县,96000000,9423,1,,,2,1,84480000.0,99805339,6047154,19634260,172238,0,7,27,28,17700287,1,1192,56,1
2606,零售业,邯郸市,鸡泽县,12000000,4543,18,,,2,1,960000.0,10349812,219450,2156443,19453,8,0,0,0,0,1,1366,25,1
2607,交通运输业*,衡水市,冀州区,25000000,6072,1,,,0,1,0.0,23648071,2841447,3128188,44039,0,8,4,48,0,1,1492,8,1
2608,农、林、牧、渔业,唐山市,路北区,15000000,8643,1,,,2,0,0.0,16881674,0,2774984,0,1,0,0,0,0,0,1221,18,1
2609,房地产开发经营,张家口市,宣化区,98000000,283,1,,,2,1,0.0,116858161,2782642,13640599,95021,1,7,57,63,0,1,1078,28,1
2610,信息传输业*,保定市,涿州市,28000000,3372,2,,2016-02-10 00:00:00,3,1,0.0,33070054,0,6484904,0,0,3,1,6,9067046,0,1194,34,1
2611,餐饮业,廊坊市,文安县,61000000,3019,2,2017-12-18 00:00:00,2017-06-13 00:00:00,1,1,0.0,65466070,0,16135939,0,1,2,20,22,0,0,1310,33,1
2612,其他未列明行业*,保定市,雄县,25000000,5934,1,,,2,0,0.0,27601122,0,2046346,0,3,9,6,18,0,0,1076,6,0
2613,建筑业,邯郸市,磁县,41000000,8307,1,,,4,0,0.0,37720394,0,7493897,0,10,9,57,72,0,0,1005,92,1
2614,租赁和商务服务业,保定市,涞源县,71000000,2505,1,,,0,0,0.0,73067320,0,17364809,0,1,1,3,6,0,0,1403,63,0
2615,批发业,廊坊市,文安县,83000000,1521,1,,,3,1,0.0,74031178,7411722,13977265,37104,8,0,0,0,0,0,1380,55,1
2616,软件和信息技术服务业,保定市,蠡县,29000000,3,1,,,1,1,0.0,24935144,851595,6230655,6319,5,0,0,0,6779896,1,1045,58,0
2617,餐饮业,邯郸市,涉县,59000000,3502,1,2016-07-27 00:00:00,2015-09-14 00:00:00,4,0,0.0,57839938,24810094,2061751,22396,0,0,0,0,0,0,1007,34,0
2618,建筑业,承德市,丰宁满族自治县,36000000,5923,4,,,0,0,0.0,32336873,0,595153,0,0,1,4,10,0,0,1249,7,1
2619,其他未列明行业*,唐山市,迁西县,46000000,8112,1,2017-09-27 00:00:00,2015-01-27 00:00:00,0,0,0.0,40259090,361331,5276341,9638,0,4,6,40,0,1,1320,24,0
2620,其他未列明行业*,沧州市,盐山县,58000000,5753,1,,,0,0,17980000.0,52135883,19606620,4772192,304816,0,1,4,7,17531038,1,1105,82,0
2621,租赁和商务服务业,邯郸市,大名县,86000000,6143,1,,,3,0,0.0,72807055,0,13885297,0,0,1,0,5,0,1,1261,55,1
2622,仓储业,张家口市,涿鹿县,36000000,4260,1,,2019-02-14 00:00:00,1,0,0.0,40346467,9046723,7269108,414451,0,0,0,0,0,1,1324,52,1
2623,交通运输业*,沧州市,沧县,97000000,4673,1,2019-02-09 00:00:00,2015-04-12 00:00:00,2,1,0.0,79011630,0,128616,0,0,3,0,12,0,1,1237,37,0
2624,餐饮业,邯郸市,邱县,44000000,819,15,,,4,1,0.0,43591552,0,7132341,0,5,8,36,56,14928021,1,1141,85,1
2625,仓储业,邯郸市,峰峰矿区,2000000,303,1,2018-12-13 00:00:00,2018-02-13 00:00:00,1,0,0.0,1784122,540582,336173,34737,5,3,2,3,458104,0,1487,52,0
2626,交通运输业*,唐山市,乐亭县,29000000,6635,1,,,0,0,0.0,26590118,6906556,1499788,178819,2,1,3,7,0,0,1262,93,0
2627,物业管理,秦皇岛市,抚宁区,9000000,4854,1,,,1,0,0.0,9333928,4558622,270756,34791,1,1,2,8,0,1,1135,42,0
2628,农、林、牧、渔业,承德市,双桥区,25000000,8199,16,,,3,1,0.0,29549078,5764976,6735798,342353,0,5,34,60,0,1,1290,31,0
2629,仓储业,廊坊市,文安县,80000000,5378,1,,,0,0,0.0,72139650,16952954,15042208,1195234,9,1,4,7,28055665,0,1215,100,1
2630,批发业,秦皇岛市,昌黎县,69000000,4070,10,,,1,1,0.0,68453784,14852258,2186946,163339,4,9,51,63,0,1,1405,81,0
2631,软件和信息技术服务业,唐山市,路北区,45000000,5238,1,2018-10-29 00:00:00,2015-11-28 00:00:00,0,0,0.0,49140121,15029520,4840632,1092400,0,3,2,6,0,1,1274,17,1
2632,住宿业,承德市,承德县,92000000,8462,1,2014-09-03 00:00:00,2014-06-08 00:00:00,0,1,0.0,104672617,0,18056521,0,2,0,0,0,0,0,1318,22,1
2633,批发业,石家庄市,裕华区,58000000,8421,1,,,3,0,0.0,48337652,0,9140506,0,8,0,0,0,0,0,1028,66,0
